tree_id,dist,region,tree_type,diameter,tree_height,matched,dist_to_health,health_樹木狀況,health_健檢扣分,health_健檢關鍵因子,health_風險結果,health_樹冠頂梢枯死率,health_樹冠缺失率,lng,lat,is_protected,prot_id,prot_name,prot_sci,prot_diam_m,prot_circ_m,prot_loc,prot_mgr
DA0041151094,大安區,和平東路一段,白千層,37.0,12.4,True,0.0027725693279182,P,-23.0,樹木可能受到車輛撞擊,D級,18.0,43.0,121.53231419357442,25.02643447566345,False,,,,,,,
DA0041151095,大安區,和平東路一段,白千層,25.0,5.8,True,0.0078796323057275,P,-21.0,,D級,18.0,33.0,121.5323784752488,25.02642846746837,False,,,,,,,
DA0041151096,大安區,和平東路一段,白千層,36.0,10.8,True,0.0025931353805139,P,,,,8.0,28.0,121.53246949563136,25.026419023070044,False,,,,,,,
DA0041151097,大安區,和平東路一段,白千層,65.0,11.3,True,0.0072340390689458,P,,,,8.0,18.0,121.53255427204452,25.02640923986259,False,,,,,,,
DA0041151098,大安區,和平東路一段,白千層,47.0,9.2,True,0.0037205350872051,P,,,,18.0,48.0,121.53263472257716,25.026407326553265,False,,,,,,,
DA0041151099,大安區,和平東路一段,白千層,22.0,9.8,True,0.004696307506872,P,,,,18.0,28.0,121.53272277269078,25.02639843432931,False,,,,,,,
DA0041151101,大安區,和平東路一段,白千層,59.0,15.3,True,0.0051549803017084,P,,,,13.0,43.0,121.53290244892632,25.026382713367877,False,,,,,,,
DA0041151102,大安區,和平東路一段,白千層,37.0,11.0,True,0.0109143704884652,P,,,,8.0,18.0,121.53318257217126,25.026360673383813,False,,,,,,,
DA0041151103,大安區,和平東路一段,白千層,72.0,11.0,True,0.0042940139757352,P,,,,3.0,13.0,121.53335125758638,25.02634679692352,False,,,,,,,
DA0041151104,大安區,和平東路一段,白千層,47.0,11.8,True,0.0003709743996698126,P,-28.0,,D級,8.0,33.0,121.53348429830356,25.026339097028853,False,,,,,,,
DA0041151105,大安區,和平東路一段,白千層,50.0,11.1,True,0.0103720343593766,P,,,,3.0,8.0,121.5335615530448,25.026331416705627,False,,,,,,,
DA0041151106,大安區,和平東路一段,白千層,34.0,12.4,True,0.0053009844764065,P,,,,3.0,18.0,121.53365714875598,25.02632601780281,False,,,,,,,
DA0041151107,大安區,和平東路一段,楓香,30.0,14.1,True,0.0078626964880149,P,-28.0,種植範圍土壤面積不足,D級,3.0,8.0,121.53376264637492,25.02631904850643,False,,,,,,,
DA0041151108,大安區,辛亥路三段,白千層,16.0,7.8,True,0.0039930017778636,P,,,,100.0,100.0,121.5439092909418,25.02122283509136,False,,,,,,,
DA0041151109,大安區,和平東路一段,白千層,37.0,10.5,True,0.0097818584916265,P,,,,8.0,18.0,121.53391735239018,25.026303325701512,False,,,,,,,
DA0041151110,大安區,和平東路一段,茄苳,33.0,10.6,True,0.0042588291333662,P,,,,8.0,13.0,121.5339963106748,25.02630006280168,False,,,,,,,
DA0041151111,大安區,和平東路一段,白千層,41.0,10.2,True,0.0055621475521324,P,,,,18.0,38.0,121.5340839646464,25.02629126147754,False,,,,,,,
DA0041151112,大安區,和平東路一段,白千層,30.0,11.8,True,0.0064961607493965,P,,,,3.0,8.0,121.53414776009608,25.02628742100951,False,,,,,,,
DA0041151113,大安區,和平東路一段,白千層,30.0,6.1,True,0.0044693096791061,P,,,,3.0,8.0,121.53425985689968,25.026271309269305,False,,,,,,,
DA0041151114,大安區,和平東路一段,白千層,55.0,12.3,True,0.0033804806333546,P,,,,3.0,13.0,121.5343349242337,25.02626192106865,False,,,,,,,
DA0041180001,大安區,和平東路一段199巷,樟樹,12.9,5.8,True,0.0032484818314176,P,-24.0,1,低,8.0,53.0,121.53423223017568,25.026435810206973,False,,,,,,,
DA0041180002,大安區,和平東路一段199巷,樟樹,35.5,12.7,True,0.0038503034123496,P,-32.0,1,中,8.0,63.0,121.5342081653173,25.026782214481926,False,,,,,,,
DA0041180003,大安區,和平東路一段199巷,樟樹,24.2,9.2,True,0.006142972829077,P,-29.0,2,低,8.0,38.0,121.53423464674536,25.026376035520453,False,,,,,,,
DA0041180004,大安區,和平東路一段199巷,樟樹,5.7,4.5,True,0.0026901157564949,P,-26.0,1,低,3.0,38.0,121.53422802107234,25.026493514873067,False,,,,,,,
DA0041180005,大安區,和平東路一段199巷,樟樹,29.0,9.3,True,0.0060135427025232,P,-30.0,1,低,3.0,53.0,121.53422442524057,25.026555550821005,False,,,,,,,
DA0041180006,大安區,和平東路一段199巷,樟樹,29.2,9.9,True,0.0079586440050057,P,-30.0,1,低,8.0,43.0,121.53421885316176,25.0266188578044,False,,,,,,,
DA0041180007,大安區,和平東路一段199巷,樟樹,26.0,9.5,True,0.0015084524563221,P,-26.0,1,低,8.0,33.0,121.53421230155382,25.026684786455437,False,,,,,,,
DA0041210001,大安區,和平東路二段,白千層,92.2,14.7,True,0.0057606783665004,P,,,,0.0,43.0,121.54554524707868,25.02465211948672,False,,,,,,,
DA0041210004,大安區,和平東路二段,樟樹,44.1,11.6,True,0.0037815191652003,P,,,,3.0,13.0,121.53806503519316,25.025780088281948,False,,,,,,,
DA0041210005,大安區,和平東路二段,茄苳,20.8,6.4,True,0.007934642558217,P,,,,3.0,8.0,121.53930135290877,25.02557924701377,False,,,,,,,
DA0041210006,大安區,和平東路二段,茄苳,19.2,6.3,True,0.0054430095788125,P,,,,0.0,13.0,121.54427909666444,25.024936450954492,False,,,,,,,
DA0041210007,大安區,和平東路二段,白千層,12.8,5.7,True,0.0059178202608636,P,,,,3.0,18.0,121.54239012664624,25.02516264759117,False,,,,,,,
DA0041210008,大安區,和平東路二段,樟樹,8.1,6.3,True,0.0047486554899358,P,,,,3.0,28.0,121.53947465504868,25.02526191266745,False,,,,,,,
DA0041210009,大安區,和平東路二段,樟樹,7.0,5.5,True,0.0030752716713856,P,,,,3.0,8.0,121.53955863025124,25.02525050333186,False,,,,,,,
DA0041210010,大安區,和平東路二段,枯木,6.3,4.9,True,0.0083481736963027,P,,,,98.0,98.0,121.53914009372647,25.025455424849575,False,,,,,,,
DA0041210011,大安區,和平東路二段,茄苳,52.6,12.2,True,0.0039753037024015,P,,,,8.0,23.0,121.54036026360636,25.025098086271555,False,,,,,,,
DA0041210012,大安區,和平東路二段,白千層,22.9,10.0,True,0.0023163464771655,P,,,,3.0,18.0,121.53989129496938,25.025167320403515,False,,,,,,,
DA0041210013,大安區,和平東路二段,大葉桉,45.6,19.0,True,0.002606683070489,P,,,,33.0,68.0,121.54032982451444,25.02509359258957,False,,,,,,,
DA0041210014,大安區,和平東路二段,茄苳,54.2,12.7,True,0.0032240704072398,P,,,,13.0,28.0,121.54046788381132,25.025078374907142,False,,,,,,,
DA0041210015,大安區,和平東路二段,白千層,38.7,12.5,True,0.0050143456546905,P,-25.0,,D級,23.0,53.0,121.54043564000273,25.0250916731507,True,3306,白千層,Melaleuca cajuputi cumingiana,0.93,2.92,道路、人行道,臺北市政府工務局新建工程處(臺北市政府工務局公園路燈工程管理處代管)
DA0041210016,大安區,和平東路二段,白千層,66.7,15.8,True,0.0029103875999455,P,,,,3.0,33.0,121.54058111875209,25.025073719961377,False,,,,,,,
DA0041210017,大安區,和平東路二段,白千層,95.7,16.0,True,0.001747442510339,P,,,,3.0,28.0,121.54073431180086,25.025052488455724,False,,,,,,,
DA0041210018,大安區,和平東路二段,茄苳,70.3,11.9,True,0.0036143984313093,P,,,,33.0,33.0,121.54054382780564,25.025065820565093,False,,,,,,,
DA0041210019,大安區,和平東路二段,白千層,22.0,9.2,True,0.0057540023938589,P,,,,8.0,33.0,121.54080471533044,25.025041850034075,False,,,,,,,
DA0041210020,大安區,和平東路二段,白千層,59.1,11.4,True,0.0073961094456599,P,,,,3.0,28.0,121.5410165397422,25.02501435610101,False,,,,,,,
DA0041210021,大安區,和平東路二段,白千層,71.2,17.2,True,0.0069700074222644,P,-23.0,,D級,3.0,23.0,121.53999423424656,25.0251421192445,False,,,,,,,
DA0041210022,大安區,和平東路二段,白千層,75.4,16.9,True,0.0085348820633024,P,-25.0,,D級,3.0,33.0,121.54004408442258,25.02514437573462,False,,,,,,,
DA0041210023,大安區,和平東路二段,蒲葵,22.9,11.2,True,0.003239804124371,P,,,,0.0,38.0,121.54010832626052,25.02512951682287,False,,,,,,,
DA0041210024,大安區,和平東路二段,茄苳,53.5,14.8,True,0.004096913814553,P,,,,3.0,28.0,121.54014163919987,25.02513409038871,False,,,,,,,
DA0041210025,大安區,和平東路二段,蒲葵,27.1,9.9,True,0.0070915322310337,P,,,,0.0,33.0,121.54022926524075,25.025096576222268,False,,,,,,,
DA0041210026,大安區,和平東路二段,蒲葵,22.9,10.5,True,0.0022266581402656,P,,,,0.0,38.0,121.54024148582924,25.025104115407668,False,,,,,,,
DA0041210027,大安區,和平東路二段,臺灣欒樹,16.5,8.2,True,0.0023532031172661,P,,,,3.0,18.0,121.54109297945352,25.02500188995629,False,,,,,,,
DA0041210028,大安區,和平東路二段,白千層,8.1,4.8,True,0.0077506470083951,P,,,,3.0,18.0,121.54124617389849,25.024981019043786,False,,,,,,,
DA0041210029,大安區,和平東路二段,白千層,74.0,15.8,True,0.0019164300204887,P,-24.0,,D級,3.0,18.0,121.5406530042242,25.025062083131942,False,,,,,,,
DA0041210030,大安區,和平東路二段,白千層,66.0,9.4,True,0.0085821784908357,P,-29.0,,D級,3.0,28.0,121.54117211580515,25.024994289124916,True,3868,白千層,Melaleuca cajuputi cumingiana,0.88,2.76,nan,臺北市政府工務局新建工程處、臺灣土地銀行股份有限公司(臺北市政府工務局公園路燈工程管理處代管)
DA0041211002,大安區,和平東路二段,錫蘭橄欖,21.0,8.2,True,0.0042582173719445,P,,,,13.0,53.0,121.53523135951816,25.025986589162947,False,,,,,,,
DA0041211003,大安區,和平東路二段,錫蘭橄欖,18.0,6.5,True,0.003614950648166,P,,,,3.0,33.0,121.53529523544417,25.025978504709688,False,,,,,,,
DA0041211004,大安區,和平東路二段,錫蘭橄欖,18.0,5.8,True,0.0027166428905595,P,-24.0,,D級,3.0,48.0,121.53532832561264,25.02597739245467,False,,,,,,,
DA0041211005,大安區,和平東路二段,錫蘭橄欖,19.0,7.3,True,0.0031199800837977,P,-29.0,,D級,3.0,13.0,121.5354204200624,25.025964421430285,False,,,,,,,
DA0041211006,大安區,和平東路二段,錫蘭橄欖,25.0,6.3,True,0.0067738848025534,P,,,,3.0,28.0,121.53546726466244,25.025959016395984,False,,,,,,,
DA0041211007,大安區,和平東路二段,錫蘭橄欖,24.0,6.7,True,0.0049070024083962,P,,,,3.0,38.0,121.5355415480324,25.025951706875336,False,,,,,,,
DA0041211008,大安區,和平東路二段,錫蘭橄欖,12.0,6.0,True,0.0039818825921289,P,-28.0,,D級,3.0,13.0,121.53556826147192,25.025942492254064,False,,,,,,,
DA0041211009,大安區,和平東路二段,錫蘭橄欖,18.0,5.9,True,0.007425591178044,P,-15.0,"樹幹已有大空洞
修枝或創傷後無法癒合產生腐朽",D級,3.0,43.0,121.5356143035782,25.025934833040893,False,,,,,,,
DA0041211010,大安區,和平東路二段,錫蘭橄欖,18.0,6.5,True,0.0064738396063128,P,-21.0,,D級,3.0,18.0,121.5356416624629,25.02593735260579,False,,,,,,,
DA0041211011,大安區,和平東路二段,錫蘭橄欖,17.0,6.3,True,0.001542057918778,P,,,,3.0,38.0,121.53567808663423,25.025928193253723,False,,,,,,,
DA0041211013,大安區,和平東路二段,錫蘭橄欖,17.0,6.5,True,0.0058112635638469,P,,,,8.0,53.0,121.53581465693338,25.02591199215077,False,,,,,,,
DA0041211014,大安區,和平東路二段,錫蘭橄欖,17.0,6.19,True,0.0008541306936384221,,,,,0.0,0.0,121.53587200217196,25.025906007452853,False,,,,,,,
DA0041211015,大安區,和平東路二段,錫蘭橄欖,13.0,5.17,True,0.0048061371090476,,,,,0.0,0.0,121.53599103042004,25.02588896661626,False,,,,,,,
DA0041211016,大安區,和平東路二段,錫蘭橄欖,30.0,7.97,True,0.0034674086482217,,,,,0.0,0.0,121.53602499545924,25.025883968970746,False,,,,,,,
DA0041211017,大安區,和平東路二段,錫蘭橄欖,21.0,6.6,True,0.0075826220149465,P,,,,3.0,53.0,121.53606717358336,25.025876413832265,False,,,,,,,
DA0041211018,大安區,和平東路二段,錫蘭橄欖,24.0,7.7,True,0.0060312710997158,P,-12.0,"樹木可能受到車輛撞擊
修枝或創傷後無法癒合產生腐朽",D級,3.0,53.0,121.53611846675216,25.02586864524576,False,,,,,,,
DA0041211019,大安區,和平東路二段,錫蘭橄欖,23.0,9.5,True,0.0117407732542653,P,,,,8.0,43.0,121.53614113097348,25.025862514678693,False,,,,,,,
DA0041211021,大安區,和平東路二段,錫蘭橄欖,25.0,7.3,True,0.0067247123380357,P,,,,3.0,18.0,121.53625393089804,25.025848746210915,False,,,,,,,
DA0041211023,大安區,和平東路二段,錫蘭橄欖,18.0,7.5,True,0.0110543735434135,P,,,,3.0,33.0,121.53632970003189,25.02584134065683,False,,,,,,,
DA0041211024,大安區,和平東路二段,錫蘭橄欖,33.0,9.8,True,0.0027698081183674,P,-27.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,28.0,121.5364016988196,25.025832775017232,False,,,,,,,
DA0041211026,大安區,和平東路二段,錫蘭橄欖,31.0,7.6,True,0.0071308521510404,P,,,,3.0,98.0,121.53653963372264,25.025811422311968,False,,,,,,,
DA0041211027,大安區,和平東路二段,錫蘭橄欖,15.0,8.0,True,0.0085796654350573,P,,,,13.0,38.0,121.53657787075916,25.02580902726868,False,,,,,,,
DA0041211028,大安區,和平東路二段,錫蘭橄欖,22.0,8.3,True,0.005725469485362,P,,,,3.0,23.0,121.53662065353852,25.02580381709599,False,,,,,,,
DA0041211029,大安區,和平東路二段,錫蘭橄欖,26.0,7.5,True,0.0065441606176092,P,,,,8.0,23.0,121.5366748071496,25.025793058720613,False,,,,,,,
DA0041211030,大安區,和平東路二段,錫蘭橄欖,28.0,8.5,True,0.0050848878762219,P,,,,3.0,23.0,121.53675503387036,25.025785366014045,False,,,,,,,
DA0041211031,大安區,和平東路二段,錫蘭橄欖,33.0,9.4,True,0.0058978362355297,P,-28.0,,D級,3.0,28.0,121.53688724646436,25.025769721349977,False,,,,,,,
DA0041211033,大安區,和平東路二段,錫蘭橄欖,32.0,8.4,True,0.0041221885548412,P,-29.0,,D級,3.0,43.0,121.53699162201588,25.02575553134636,False,,,,,,,
DA0041211034,大安區,和平東路二段,錫蘭橄欖,28.0,8.7,True,0.0040091643487831,P,,,,3.0,13.0,121.53711963603502,25.025731415234272,False,,,,,,,
DA0041211035,大安區,和平東路二段,錫蘭橄欖,48.0,10.1,True,0.008541472914862,P,,,,8.0,33.0,121.53723550970967,25.025718176603466,False,,,,,,,
DA0041211036,大安區,和平東路二段,錫蘭橄欖,15.0,6.9,True,0.0053824163247879,P,,,,3.0,18.0,121.53834955320708,25.02556220332412,False,,,,,,,
DA0041211037,大安區,和平東路二段,錫蘭橄欖,14.0,6.3,True,0.002523392832592,P,-21.0,,D級,3.0,23.0,121.53840461131117,25.0255544203168,False,,,,,,,
DA0041211039,大安區,和平東路二段,錫蘭橄欖,18.0,6.6,True,0.0044092625650772,P,-27.0,,D級,3.0,18.0,121.53863663356776,25.025522974521245,False,,,,,,,
DA0041211042,大安區,和平東路二段,錫蘭橄欖,19.0,6.4,True,0.0072707957946519,P,,,,8.0,28.0,121.53919425562528,25.02544665171108,False,,,,,,,
DA0041211043,大安區,和平東路二段,錫蘭橄欖,26.0,7.6,True,0.0033114355111148,P,-27.0,,D級,3.0,23.0,121.53927099937304,25.025435629890257,False,,,,,,,
DA0041211044,大安區,和平東路二段,錫蘭橄欖,38.0,9.4,True,0.0016926211326553,P,,,,3.0,23.0,121.53935061656404,25.02542459760422,False,,,,,,,
DA0041211045,大安區,和平東路二段,錫蘭橄欖,32.0,9.3,True,0.0084121295885048,P,,,,3.0,38.0,121.53941768312656,25.025421194417778,False,,,,,,,
DA0041211046,大安區,和平東路二段,錫蘭橄欖,15.0,8.7,True,0.0047323838920067,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,33.0,121.53945995324158,25.025412103211192,False,,,,,,,
DA0041211047,大安區,和平東路二段,錫蘭橄欖,14.0,7.7,True,0.0055672618406309,P,-22.0,,D級,3.0,13.0,121.53950550735492,25.025406250187388,False,,,,,,,
DA0041211048,大安區,和平東路二段,錫蘭橄欖,26.0,7.8,True,0.0039069787337421,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,3.0,121.53954650553987,25.02540086509074,False,,,,,,,
DA0041211049,大安區,和平東路二段,錫蘭橄欖,15.0,7.1,True,0.00729856767495,P,-21.0,,D級,0.0,3.0,121.53963048161886,25.025389636272287,False,,,,,,,
DA0041211050,大安區,和平東路二段,錫蘭橄欖,13.0,6.8,True,0.0066959462722073,P,-25.0,,D級,8.0,13.0,121.53968326376604,25.025382583302775,False,,,,,,,
DA0041211051,大安區,和平東路二段,錫蘭橄欖,18.0,6.6,True,0.0090160179380082,P,-26.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,28.0,121.53976248375302,25.025371371677192,False,,,,,,,
DA0041211052,大安區,和平東路二段,錫蘭橄欖,15.0,6.5,True,0.0109542586162182,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,33.0,121.53981407489306,25.02536387158141,False,,,,,,,
DA0041211053,大安區,和平東路二段,錫蘭橄欖,30.0,9.5,True,0.0080464397704217,P,-24.0,,D級,8.0,38.0,121.53987113148234,25.02535996285552,False,,,,,,,
DA0041211054,大安區,和平東路二段,錫蘭橄欖,26.0,7.7,True,0.0044648195947414,P,-26.0,修枝或創傷後無法癒合產生腐朽,D級,8.0,43.0,121.53991924082176,25.02534931553612,False,,,,,,,
DA0041211055,大安區,和平東路二段,錫蘭橄欖,25.0,8.6,True,0.0050361658283924,P,-27.0,,D級,3.0,38.0,121.53997301852024,25.025343342219266,False,,,,,,,
DA0041211056,大安區,和平東路二段,錫蘭橄欖,25.0,7.6,True,0.0026609296002492,P,-26.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,38.0,121.54001598492268,25.025334880292565,False,,,,,,,
DA0041211057,大安區,和平東路二段,錫蘭橄欖,37.0,8.4,True,0.0043621240511118,P,-25.0,,D級,3.0,43.0,121.5400662938562,25.02532873898146,False,,,,,,,
DA0041211058,大安區,和平東路二段,錫蘭橄欖,25.0,7.4,True,0.0021732663361635,P,-21.0,,D級,3.0,38.0,121.54015671744811,25.02531911149878,False,,,,,,,
DA0041211059,大安區,和平東路二段,錫蘭橄欖,24.0,8.0,True,0.003474390918271,P,-28.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,43.0,121.54039378693818,25.025286470978543,False,,,,,,,
DA0041211060,大安區,和平東路二段,錫蘭橄欖,24.0,9.3,True,0.0050549332182415,P,-29.0,,D級,3.0,23.0,121.54053132729211,25.025265838266044,False,,,,,,,
DA0041211061,大安區,和平東路二段,錫蘭橄欖,24.0,8.5,True,0.0049438997907003,P,-22.0,,D級,3.0,38.0,121.5405724474017,25.025265688737637,False,,,,,,,
DA0041211062,大安區,和平東路二段,錫蘭橄欖,18.0,7.6,True,0.0026395304626427,P,-30.0,,D級,3.0,28.0,121.54062462385372,25.02525610977194,False,,,,,,,
DA0041211063,大安區,和平東路二段,錫蘭橄欖,13.0,5.9,True,0.0019616204000623,P,-26.0,,D級,3.0,58.0,121.54066570915246,25.025248015623305,False,,,,,,,
DA0041211064,大安區,和平東路二段,錫蘭橄欖,17.0,6.5,True,0.0060894414861828,P,-26.0,,D級,3.0,58.0,121.54070285004934,25.02524426929498,False,,,,,,,
DA0041211065,大安區,和平東路二段,錫蘭橄欖,10.0,6.4,True,0.0035018803166962,P,-28.0,枝條生長不均勻，完全偏向,D級,3.0,38.0,121.54074632325816,25.0252384234614,False,,,,,,,
DA0041211066,大安區,和平東路二段,錫蘭橄欖,33.0,9.1,True,0.0015538140431509,P,-23.0,,D級,8.0,43.0,121.54079929869064,25.025230286022957,False,,,,,,,
DA0041211067,大安區,和平東路二段,錫蘭橄欖,16.0,6.5,True,0.0062686222524507,P,-30.0,,D級,3.0,48.0,121.54090992866742,25.025219049794952,False,,,,,,,
DA0041211068,大安區,和平東路二段,錫蘭橄欖,9.0,7.7,True,0.0072846454398582,P,-27.0,,D級,3.0,23.0,121.5409415081484,25.02521243465448,False,,,,,,,
DA0041211069,大安區,和平東路二段,錫蘭橄欖,18.0,6.3,True,0.0085016097471238,P,-23.0,,D級,3.0,53.0,121.5409818197304,25.02520867671853,False,,,,,,,
DA0041211070,大安區,和平東路二段,錫蘭橄欖,20.0,5.4,True,0.0030140938136046,P,,,,3.0,48.0,121.54104192961567,25.025200603510523,False,,,,,,,
DA0041211071,大安區,和平東路二段,錫蘭橄欖,20.0,7.1,True,0.002759590664773,P,,,,3.0,38.0,121.54111857671307,25.02519021305774,False,,,,,,,
DA0041211072,大安區,和平東路二段,錫蘭橄欖,17.0,5.6,True,0.0047055916119354,P,-29.0,,D級,3.0,28.0,121.54117630815485,25.02518205817264,False,,,,,,,
DA0041211073,大安區,和平東路二段,錫蘭橄欖,31.0,9.1,True,0.0058875943393413,P,-29.0,,D級,3.0,33.0,121.54124345261756,25.025173868992464,False,,,,,,,
